path,msg_id,msg,alerts,chosen,In which repository the modification was done?,In which pull request the modification was done?,Do you consider the removed alert harmful?,Why do you consider it harmful (or harmless)?,"What is the code quality (1 lowest, 10 best)? Code quality refers to the code prior to the pull request.",Why do you consider the code quality as such?,"What is the expected benefit(1 – negative, 5 – neutral, 10 – great)?",Why do you consider the pull request to improve the code (or not improve it)?,LOC_before,LLOC_before,SLOC_before,Comments_before,Single comments_before,Multi_before,Blank_before,h1_before,h2_before,N1_before,N2_before,vocabulary_before,length_before,calculated_length_before,volume_before,difficulty_before,effort_before,time_before,bugs_before,McCabe_max_before,McCabe_sum_before,LOC_after,LLOC_after,SLOC_after,Comments_after,Single comments_after,Multi_after,Blank_after,h1_after,h2_after,N1_after,N2_after,vocabulary_after,length_after,calculated_length_after,volume_after,difficulty_after,effort_after,time_after,bugs_after,McCabe_max_after,McCabe_sum_after,SLOC_diff,difficulty_diff,LLOC_diff,N1_diff,h2_diff,volume_diff,bugs_diff,calculated_length_diff,Single comments_diff,vocabulary_diff,h1_diff,Multi_diff,time_diff,Blank_diff,effort_diff,length_diff,McCabe_max_diff,LOC_diff,Comments_diff,N2_diff,McCabe_sum_diff,file,repo_name,modified_McCabe_max_diff
jarviscli\plugins\morse_code.py,W0718,broad-exception-caught,1,1,sukeesh/Jarvis,https://github.com/sukeesh/Jarvis/pull/1231,Yes," Catching BaseException might hide unexpected exceptions (e.g., due to new code that will be added). Method decoder of class morsecode  catches BaseException (line 131)  The try section is a list lookup BaseException was changed to ValueError  For details see https://docs.python.org/3/library/exceptions.html#ValueError",7,regular,6,Relevant exception is clearer now,151,87,111,4.0,4.0,17,19,5,22,16,30,27.0,46,109.71713608445737,218.7248250995196,3.409090909090909,745.6528128392714,41.42515626884841,0.0729082750331732,5.0,27.0,151,87,111,4.0,4.0,17,19,5,22,16,30,27.0,46,109.71713608445737,218.7248250995196,3.409090909090909,745.6528128392714,41.42515626884841,0.0729082750331732,5.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sukeesh_Jarvis_interventions_September_29_2024.csv,sukeesh/Jarvis,
jarviscli\plugins\wiki.py,C0301,line-too-long,1,1,sukeesh/Jarvis,https://github.com/sukeesh/Jarvis/pull/1231,Yes,made long line more readable  ,7,regular,6,made long line more readable,70,56,54,0.0,3.0,6,7,3,17,9,18,20.0,27,74.24175580341925,116.6920585619588,1.588235294117647,185.3344459513463,10.296358108408128,0.0388973528539862,7.0,21.0,73,56,57,0.0,3.0,6,7,3,17,9,18,20.0,27,74.24175580341925,116.6920585619588,1.588235294117647,185.3344459513463,10.296358108408128,0.0388973528539862,7.0,21.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,sukeesh_Jarvis_interventions_September_29_2024.csv,sukeesh/Jarvis,
jarviscli\plugins\pdftoimg.py,C0301,line-too-long,1,1,sukeesh/Jarvis,https://github.com/sukeesh/Jarvis/pull/1231,Yes,made long line more readable  ,7,regular,5,made long lines shorter,80,51,48,3.0,3.0,16,13,4,16,9,19,20.0,28,72.0,121.01398665684616,2.375,287.4082183100096,15.967123239444978,0.040337995552282,9.0,18.0,82,51,50,3.0,3.0,16,13,4,16,9,19,20.0,28,72.0,121.01398665684616,2.375,287.4082183100096,15.967123239444978,0.040337995552282,9.0,18.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,sukeesh_Jarvis_interventions_September_29_2024.csv,sukeesh/Jarvis,
jarviscli\plugins\wifi_password_getter.py,C0301,line-too-long,1,1,sukeesh/Jarvis,https://github.com/sukeesh/Jarvis/pull/1231,Yes,made long line more readable  ,6,Keep adding -1 in mapping instead of general solution,5,made long lines shorter,230,120,133,0.0,0.0,73,24,8,46,38,69,54.0,107,278.0838499786226,615.7729627314912,6.0,3694.637776388948,205.25765424383042,0.2052576542438304,5.0,39.0,231,120,134,0.0,0.0,73,24,8,46,38,69,54.0,107,278.0838499786226,615.7729627314912,6.0,3694.637776388948,205.25765424383042,0.2052576542438304,5.0,39.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,sukeesh_Jarvis_interventions_September_29_2024.csv,sukeesh/Jarvis,
jarviscli\plugins\bmi.py,C0301,line-too-long,1,1,sukeesh/Jarvis,https://github.com/sukeesh/Jarvis/pull/1231,Yes,made long line more readable  ,6,magic numbers,6,made long line more readable  ,150,124,118,0.0,0.0,24,8,9,38,31,61,47.0,92,227.95057052383703,511.02217435434267,7.223684210526316,3691.462812112291,205.08126733957172,0.1703407247847808,17.0,39.0,153,124,121,0.0,0.0,24,8,9,38,31,61,47.0,92,227.95057052383703,511.02217435434267,7.223684210526316,3691.462812112291,205.08126733957172,0.1703407247847808,17.0,39.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,sukeesh_Jarvis_interventions_September_29_2024.csv,sukeesh/Jarvis,
jarviscli\plugins\upside_down.py,C0301,line-too-long,1,1,sukeesh/Jarvis,https://github.com/sukeesh/Jarvis/pull/1231,Yes,made long line more readable  ,7,regular,6,made long line more readable  ,21,20,17,0.0,0.0,0,4,3,5,4,6,8.0,10,16.36452797660028,30.0,1.8,54.0,3.0,0.01,4.0,5.0,24,20,20,0.0,0.0,0,4,3,5,4,6,8.0,10,16.36452797660028,30.0,1.8,54.0,3.0,0.01,4.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,sukeesh_Jarvis_interventions_September_29_2024.csv,sukeesh/Jarvis,
jarviscli\plugins\moon_phase.py,C0301,line-too-long,1,1,sukeesh/Jarvis,https://github.com/sukeesh/Jarvis/pull/1231,Yes,made long line shorter,7,ASCII art!,5,made long lines shorter,202,86,155,16.0,16.0,7,24,9,61,35,70,70.0,105,390.3043026043169,643.5747167792216,5.163934426229508,3323.377635827128,184.63209087928487,0.2145249055930738,8.0,21.0,203,86,155,17.0,17.0,7,24,9,61,35,70,70.0,105,390.3043026043169,643.5747167792216,5.163934426229508,3323.377635827128,184.63209087928487,0.2145249055930738,8.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,sukeesh_Jarvis_interventions_September_29_2024.csv,sukeesh/Jarvis,
jarviscli\plugins\routine.py,C0301,line-too-long,1,1,sukeesh/Jarvis,https://github.com/sukeesh/Jarvis/pull/1231,Yes,made long line shorter,7,regular,5,made long lines shorter,72,52,49,0.0,0.0,8,15,4,8,5,9,12.0,14,32.0,50.18947501009619,2.25,112.92631877271644,6.273684376262024,0.0167298250033653,4.0,15.0,73,52,49,0.0,0.0,9,15,4,8,5,9,12.0,14,32.0,50.18947501009619,2.25,112.92631877271644,6.273684376262024,0.0167298250033653,4.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,sukeesh_Jarvis_interventions_September_29_2024.csv,sukeesh/Jarvis,
jarviscli\plugins\timeconv.py,C0301,line-too-long,1,1,sukeesh/Jarvis,https://github.com/sukeesh/Jarvis/pull/1231,Yes,made long line shorter,7,regular,5,made long lines shorter,148,74,96,0.0,0.0,20,32,12,46,28,56,58.0,84,297.1033999872765,492.070403590716,7.304347826086956,3594.2533827495777,nv.py:,0.164023467863572,8.0,27.0,149,74,96,0.0,0.0,21,32,12,46,28,56,58.0,84,297.1033999872765,492.070403590716,7.304347826086956,3594.2533827495777,nv.py:,0.164023467863572,8.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,sukeesh_Jarvis_interventions_September_29_2024.csv,sukeesh/Jarvis,
jarviscli\plugins\countryinfo.py,C0301,line-too-long,1,1,sukeesh/Jarvis,https://github.com/sukeesh/Jarvis/pull/1231,Yes,made long line more readable  ,7,regular,5,made long lines shorter,76,55,54,0.0,0.0,14,8,4,24,13,26,28.0,39,118.03910001730776,187.48684196024652,2.1666666666666665,406.2214909138675,22.567860606325972,0.0624956139867488,5.0,15.0,77,55,54,0.0,0.0,15,8,4,24,13,26,28.0,39,118.03910001730776,187.48684196024652,2.1666666666666665,406.2214909138675,22.567860606325972,0.0624956139867488,5.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,sukeesh_Jarvis_interventions_September_29_2024.csv,sukeesh/Jarvis,
jarviscli\plugins\cocktail.py,C0301,line-too-long,1,1,sukeesh/Jarvis,https://github.com/sukeesh/Jarvis/pull/1231,Yes,made long line more readable  ,6,if cond return True,6,made long line more readable  ,215,116,149,8.0,8.0,28,30,11,45,29,56,56.0,85,285.1871371398456,493.6251683748964,6.844444444444444,3378.590041321513,187.69944674008406,0.1645417227916321,5.0,45.0,217,118,151,8.0,8.0,28,30,11,45,29,56,56.0,85,285.1871371398456,493.6251683748964,6.844444444444444,3378.590041321513,187.69944674008406,0.1645417227916321,5.0,45.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,sukeesh_Jarvis_interventions_September_29_2024.csv,sukeesh/Jarvis,
jarviscli\plugins\twitter_trends.py,C0301,line-too-long,1,1,sukeesh/Jarvis,https://github.com/sukeesh/Jarvis/pull/1231,Yes,made long line more readable  ,6,magic numbers,6,made long line more readable  ,146,94,94,6.0,6.0,27,19,9,26,14,27,35.0,41,150.74075768464922,210.3006036947436,4.673076923076923,982.750898035052,54.59727211305844,0.0701002012315812,5.0,37.0,148,97,96,6.0,6.0,27,19,9,26,14,27,35.0,41,150.74075768464922,210.3006036947436,4.673076923076923,982.750898035052,54.59727211305844,0.0701002012315812,5.0,37.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,sukeesh_Jarvis_interventions_September_29_2024.csv,sukeesh/Jarvis,
jarviscli\utilities\notification.py,C0301,line-too-long,1,1,sukeesh/Jarvis,https://github.com/sukeesh/Jarvis/pull/1231,Yes,made long line more readable  ,7,regular,6,made long line more readable  ,75,51,48,2.0,2.0,0,25,2,4,2,4,6.0,6,10.0,15.509775004326936,1.0,15.509775004326936,0.861654166907052,0.0051699250014423,1.0,5.0,82,53,55,2.0,2.0,0,25,2,4,2,4,6.0,6,10.0,15.509775004326936,1.0,15.509775004326936,0.861654166907052,0.0051699250014423,1.0,5.0,7.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,sukeesh_Jarvis_interventions_September_29_2024.csv,sukeesh/Jarvis,
jarviscli\plugins\evaluator.py,C0301,line-too-long,1,1,sukeesh/Jarvis,https://github.com/sukeesh/Jarvis/pull/1231,Yes,made long line more readable  ,5,300 LOC,6,made long line more readable  ,392,250,249,8.0,8.0,57,78,13,53,33,64,66.0,97,351.6855004276838,586.30622957777,7.849056603773585,4601.950783100987,255.66393239449928,0.1954354098592566,13.0,49.0,395,253,252,8.0,8.0,57,78,13,52,33,64,65.0,97,344.528581679171,584.1696778637601,8.0,4673.3574229100805,259.6309679394489,0.1947232259545867,13.0,49.0,3.0,0.15094339622641506,3.0,0.0,-1.0,-2.1365517140098973,-0.0007121839046698997,-7.156918748512794,0.0,-1.0,0.0,0.0,,0.0,71.40663980909358,0.0,0.0,3.0,0.0,0.0,0.0,sukeesh_Jarvis_interventions_September_29_2024.csv,sukeesh/Jarvis,
jarviscli\plugins\battery.py,C0301,line-too-long,1,1,sukeesh/Jarvis,https://github.com/sukeesh/Jarvis/pull/1231,Yes, made a long line more readable,7,regular,6, made a long line more readable,125,57,68,11.0,11.0,17,29,5,21,11,21,26.0,32,103.8483063527908,150.41407098051496,2.5,376.0351774512874,20.89084319173819,0.0501380236601716,4.0,9.0,128,57,71,11.0,11.0,17,29,5,21,11,21,26.0,32,103.8483063527908,150.41407098051496,2.5,376.0351774512874,20.89084319173819,0.0501380236601716,4.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,sukeesh_Jarvis_interventions_September_29_2024.csv,sukeesh/Jarvis,
jarviscli\plugins\distance.py,C0301,line-too-long,1,1,sukeesh/Jarvis,https://github.com/sukeesh/Jarvis/pull/1231,Yes,made long line shorter,7,regular,5,made long lines shorter,52,35,34,0.0,0.0,4,14,3,4,3,5,7.0,8,12.75488750216347,22.458839376460837,1.875,42.11032383086406,2.3394624350480036,0.0074862797921536,4.0,9.0,55,35,37,0.0,0.0,4,14,3,4,3,5,7.0,8,12.75488750216347,22.458839376460837,1.875,42.11032383086406,2.3394624350480036,0.0074862797921536,4.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,sukeesh_Jarvis_interventions_September_29_2024.csv,sukeesh/Jarvis,
jarviscli\plugins\curl.py,C0301,line-too-long,1,1,sukeesh/Jarvis,https://github.com/sukeesh/Jarvis/pull/1231,Yes,made long line more readable  ,6,magic numbers,5,made long line more readable  ,104,67,71,0.0,0.0,5,28,5,23,14,30,28.0,44,115.65156546374811,211.52361657053456,3.260869565217391,689.7509235995692,38.31949575553162,0.0705078721901781,9.0,25.0,110,67,77,0.0,0.0,5,28,5,23,14,30,28.0,44,115.65156546374811,211.52361657053456,3.260869565217391,689.7509235995692,38.31949575553162,0.0705078721901781,9.0,25.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,sukeesh_Jarvis_interventions_September_29_2024.csv,sukeesh/Jarvis,
jarviscli\plugins\goodreads.py,C0301,line-too-long,1,1,sukeesh/Jarvis,https://github.com/sukeesh/Jarvis/pull/1231,Yes,made long lines shorter,7,regular,5,made long lines shorter,78,65,65,2.0,2.0,0,11,3,18,14,28,21.0,42,79.81353752812508,184.47733175670797,2.333333333333333,430.44710743231855,23.913728190684363,0.0614924439189026,7.0,14.0,81,65,68,2.0,2.0,0,11,3,18,14,28,21.0,42,79.81353752812508,184.47733175670797,2.333333333333333,430.44710743231855,23.913728190684363,0.0614924439189026,7.0,14.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,sukeesh_Jarvis_interventions_September_29_2024.csv,sukeesh/Jarvis,
jarviscli\plugins\akinator.py,C0301,line-too-long,1,1,sukeesh/Jarvis,https://github.com/sukeesh/Jarvis/pull/1231,Yes,made long line shorter,5,"bad names, magic strings",5,made long line shorter,104,79,77,6.0,5.0,4,18,4,24,14,28,28.0,42,118.03910001730776,201.90890672641936,2.333333333333333,471.1207823616452,26.173376797869178,0.0673029689088064,13.0,19.0,105,79,78,6.0,5.0,4,18,4,26,15,30,30.0,45,130.2114326716684,220.81007680238332,2.3076923076923075,509.5617156978077,28.30898420543376,0.0736033589341277,13.0,19.0,1.0,-0.02564102564102555,0.0,1.0,2.0,18.90117007596396,0.0063003900253213035,12.172332654360645,0.0,2.0,0.0,0.0,,0.0,38.440933336162516,3.0,0.0,1.0,0.0,2.0,0.0,sukeesh_Jarvis_interventions_September_29_2024.csv,sukeesh/Jarvis,
jarviscli\plugins\create_plugin.py,R1703,simplifiable-if-statement,1,1,sukeesh/Jarvis,https://github.com/sukeesh/Jarvis/pull/1231,Yes,replaced in directly returning the condition,6,string building with + instead of formatting,6,less if,169,82,96,6.0,5.0,40,28,7,70,46,88,77.0,134,448.7012956405509,839.7493964531169,4.4,3694.897344393715,205.2720746885397,0.2799164654843723,8.0,22.0,165,79,93,6.0,5.0,40,27,7,70,46,88,77.0,134,448.7012956405509,839.7493964531169,4.4,3694.897344393715,205.2720746885397,0.2799164654843723,8.0,21.0,-3.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-1.0,0.0,0.0,0.0,-4.0,0.0,0.0,-1.0,sukeesh_Jarvis_interventions_September_29_2024.csv,sukeesh/Jarvis,-1
jarviscli\plugins\temp_conv.py,R1703,simplifiable-if-statement,1,1,sukeesh/Jarvis,https://github.com/sukeesh/Jarvis/pull/1231,Yes,The return value is the Boolean of the condition so the if can be removed.,7,regular,6,clearer condition,55,34,30,6.0,10.0,4,11,6,15,9,16,21.0,25,74.11313393845472,109.80793556946902,3.2,351.3853938223009,19.521410767905607,0.036602645189823,2.0,10.0,52,31,27,6.0,10.0,4,11,6,15,9,16,21.0,25,74.11313393845472,109.80793556946902,3.2,351.3853938223009,19.521410767905607,0.036602645189823,2.0,9.0,-3.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,-1.0,sukeesh_Jarvis_interventions_September_29_2024.csv,sukeesh/Jarvis,-1
jarviscli\plugins\trivia.py,R1703,simplifiable-if-statement,1,1,sukeesh/Jarvis,https://github.com/sukeesh/Jarvis/pull/1231,Yes,Simplified the code by replacing the if in direct assignment of the condition to the result variable.,7,regular,6,"Replace if with direct assignment of the condition into the output variable, simplifying the code",99,84,82,0.0,0.0,8,9,5,34,20,40,39.0,60,184.5833770769484,317.12413313173494,2.9411764705882355,932.71803862275,51.81766881237499,0.1057080443772449,5.0,21.0,96,81,79,0.0,0.0,8,9,5,34,20,40,39.0,60,184.5833770769484,317.12413313173494,2.9411764705882355,932.71803862275,51.81766881237499,0.1057080443772449,4.0,19.0,-3.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,-1.0,-3.0,0.0,0.0,-2.0,sukeesh_Jarvis_interventions_September_29_2024.csv,sukeesh/Jarvis,-1
installer\unix_windows.py,R1703,simplifiable-if-statement,1,1,sukeesh/Jarvis,https://github.com/sukeesh/Jarvis/pull/1231,Yes,Replace if with direct assignment of the condition into the output variable.,7,regular,6,"Replace if with direct assignment of the condition into the output variable, simplifying the code",36,21,31,0.0,0.0,0,5,1,4,2,4,5.0,6,8.0,13.931568569324174,0.5,6.965784284662087,0.3869880158145604,0.0046438561897747,,,33,18,28,0.0,0.0,0,5,1,4,2,4,5.0,6,8.0,13.931568569324174,0.5,6.965784284662087,0.3869880158145604,0.0046438561897747,,,-3.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,-3.0,0.0,0.0,,sukeesh_Jarvis_interventions_September_29_2024.csv,sukeesh/Jarvis,
jarviscli\plugins\get_host_info.py,C0325,superfluous-parens,1,1,sukeesh/Jarvis,https://github.com/sukeesh/Jarvis/pull/1231,Yes,Removed unneeded parentheses,6,regexs used are not good,5,Removed unneeded parentheses ,86,61,63,5.0,5.0,0,18,5,34,24,48,39.0,72,184.5833770769484,380.5489597580819,3.5294117647058822,1343.1139756167595,74.61744308981997,0.1268496532526939,6.0,14.0,86,61,63,5.0,5.0,0,18,5,34,24,48,39.0,72,184.5833770769484,380.5489597580819,3.5294117647058822,1343.1139756167595,74.61744308981997,0.1268496532526939,6.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sukeesh_Jarvis_interventions_September_29_2024.csv,sukeesh/Jarvis,
jarviscli\plugins\open.py,C0325,superfluous-parens,1,1,sukeesh/Jarvis,https://github.com/sukeesh/Jarvis/pull/1231,Yes,Removed unneeded parentheses,7,regular,5,Removed unneeded parentheses ,14,11,11,0.0,0.0,0,3,2,7,4,8,9.0,12,21.651484454403228,38.03910001730775,1.1428571428571428,43.47325716263743,2.415180953479857,0.0126797000057692,2.0,2.0,14,11,11,0.0,0.0,0,3,2,7,4,8,9.0,12,21.651484454403228,38.03910001730775,1.1428571428571428,43.47325716263743,2.415180953479857,0.0126797000057692,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sukeesh_Jarvis_interventions_September_29_2024.csv,sukeesh/Jarvis,
jarviscli\plugins\converted.py,C0325,superfluous-parens,1,1,sukeesh/Jarvis,https://github.com/sukeesh/Jarvis/pull/1231,Yes,Removed unneeded parentheses,7,regular,5,Removed unneeded parentheses,114,63,54,0.0,3.0,35,22,2,4,2,4,6.0,6,10.0,15.509775004326936,1.0,15.509775004326936,0.861654166907052,0.0051699250014423,2.0,11.0,114,63,54,0.0,3.0,35,22,2,4,2,4,6.0,6,10.0,15.509775004326936,1.0,15.509775004326936,0.861654166907052,0.0051699250014423,2.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sukeesh_Jarvis_interventions_September_29_2024.csv,sukeesh/Jarvis,
installer\steps\e_launcher.py,C0325,superfluous-parens,1,1,sukeesh/Jarvis,https://github.com/sukeesh/Jarvis/pull/1231,Yes,Removed unneeded parentheses,5,"not structured, many returns, magic numbers",5,Removed unneeded parentheses ,92,65,77,2.0,2.0,0,13,7,21,18,34,28.0,52,111.8901503327572,249.9824559469954,5.666666666666667,1416.5672503663072,78.69818057590595,0.0833274853156651,6.0,6.0,92,65,77,2.0,2.0,0,13,7,21,18,34,28.0,52,111.8901503327572,249.9824559469954,5.666666666666667,1416.5672503663072,78.69818057590595,0.0833274853156651,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sukeesh_Jarvis_interventions_September_29_2024.csv,sukeesh/Jarvis,
jarviscli\plugins\memory.py,C0325,superfluous-parens,1,1,sukeesh/Jarvis,https://github.com/sukeesh/Jarvis/pull/1231,Yes,Removed unneeded parentheses,6,"magic numbers, bad variable names",5,Removed unneeded parentheses ,82,61,57,0.0,0.0,19,6,8,26,15,29,34.0,44,146.2114326716684,223.84836501501496,4.461538461538462,998.7080900669898,55.483782781499436,0.0746161216716716,5.0,16.0,82,61,57,0.0,0.0,19,6,8,26,15,29,34.0,44,146.2114326716684,223.84836501501496,4.461538461538462,998.7080900669898,55.483782781499436,0.0746161216716716,5.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sukeesh_Jarvis_interventions_September_29_2024.csv,sukeesh/Jarvis,
jarviscli\plugins\pi.py,C0325,superfluous-parens,1,1,sukeesh/Jarvis,https://github.com/sukeesh/Jarvis/pull/1231,Yes,Removed unneeded parentheses,7,regular,5,Removed unneeded parentheses ,25,18,17,2.0,2.0,0,6,2,4,3,6,6.0,9,10.0,23.264662506490403,1.5,34.89699375973561,1.938721875540867,0.0077548875021634,3.0,3.0,25,18,17,2.0,2.0,0,6,2,4,3,6,6.0,9,10.0,23.264662506490403,1.5,34.89699375973561,1.938721875540867,0.0077548875021634,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sukeesh_Jarvis_interventions_September_29_2024.csv,sukeesh/Jarvis,
jarviscli\plugins\element.py,C0325,superfluous-parens,1,1,sukeesh/Jarvis,https://github.com/sukeesh/Jarvis/pull/1231,Yes,Removed unneeded parentheses,7,regular,5,Removed unneeded parentheses ,129,14,122,1.0,1.0,0,6,3,17,9,17,20.0,26,74.24175580341925,112.37013046707143,1.5,168.55519570060716,9.36417753892262,0.0374567101556904,4.0,4.0,129,14,122,1.0,1.0,0,6,3,17,9,17,20.0,26,74.24175580341925,112.37013046707143,1.5,168.55519570060716,9.36417753892262,0.0374567101556904,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sukeesh_Jarvis_interventions_September_29_2024.csv,sukeesh/Jarvis,
jarviscli\plugins\project_euler.py,C0325,superfluous-parens,1,1,sukeesh/Jarvis,https://github.com/sukeesh/Jarvis/pull/1231,Yes,Removed unneeded parentheses,5,"magic numbers, sting construction with +",5,Removed unneeded parentheses ,143,84,87,23.0,23.0,4,29,6,42,28,56,48.0,84,241.98710676103488,469.1368500605772,4.0,1876.5474002423089,104.25263334679492,0.1563789500201924,7.0,18.0,143,84,87,23.0,23.0,4,29,6,42,28,56,48.0,84,241.98710676103488,469.1368500605772,4.0,1876.5474002423089,104.25263334679492,0.1563789500201924,7.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sukeesh_Jarvis_interventions_September_29_2024.csv,sukeesh/Jarvis,
jarviscli\plugins\buy.py,C0325,superfluous-parens,1,1,sukeesh/Jarvis,https://github.com/sukeesh/Jarvis/pull/1231,Yes,Removed unneeded parentheses,7,regular,5,Removed unneeded parentheses ,74,54,52,3.0,3.0,6,13,5,18,14,28,23.0,42,86.66829050039843,189.98960215439456,3.888888888888889,738.8484528226455,41.04713626792475,0.0633298673847981,5.0,15.0,74,54,52,3.0,3.0,6,13,5,18,14,28,23.0,42,86.66829050039843,189.98960215439456,3.888888888888889,738.8484528226455,41.04713626792475,0.0633298673847981,5.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sukeesh_Jarvis_interventions_September_29_2024.csv,sukeesh/Jarvis,
jarviscli\plugins\speed_conv.py,C0325,superfluous-parens,1,1,sukeesh/Jarvis,https://github.com/sukeesh/Jarvis/pull/1231,Yes,Removed unneeded parentheses,7,regular,5,Removed unneeded parentheses,71,37,43,3.0,3.0,15,10,4,8,4,8,12.0,12,32.0,43.01955000865388,2.0,86.03910001730776,4.779950000961542,0.0143398500028846,3.0,10.0,71,37,43,3.0,3.0,15,10,4,8,4,8,12.0,12,32.0,43.01955000865388,2.0,86.03910001730776,4.779950000961542,0.0143398500028846,3.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sukeesh_Jarvis_interventions_September_29_2024.csv,sukeesh/Jarvis,
